,POSTAL,ENVIOS,TOTAL,CANTIDAD,LATITUDE,LONGITUDE,LUGAR,ESTADO,COLONIA,VENTA,SUCURSAL
1241,66648,1,349.0,1.0,25.78468235294118,-100.2832,Apodaca,Nuevo León,"Joyas Del Pedregal, Monte Alban II, Parque Industrial la Silla, Misión de San Miguel, Misión de Las Flores, Roberto Espinoza, El Campanario, Colinas de San Miguel, Los Tres Nogales, Valle Del Pedregal, Valle de San Miguel, San Miguel, Lomas de Huinalá I, Cerrada la Toscana, Rincón de San Miguel, Lomas Del Pedregal, Santa Fé",$349.00,MERCADOLIBRE
1242,66670,9,997.0,3.0,25.7293,-100.02756,Pesquería,Nuevo León,"Valle de Santa María, Las Escobas, Misión Dulces Nombres, Las Águilas, Dulces Nombres",$997.00,MERCADOLIBRE
1243,67110,1,529.0,1.0,25.690514285714283,-100.21497142857145,Guadalupe,Nuevo León,"San Rafael, Rincón Lindavista, Paseo San Miguel, Pedregal de Lindavista, Villa San Antonio, Villa de San Miguel, Talaberna, Plaza San Antonio, La Victoria, La Amistad, Los Olivos, Arboledas de San Miguel, Bosques del Oriente, Jardines la Victoria",$529.00,MERCADOLIBRE
1244,67118,1,249.0,1.0,25.6954,-100.21750000000002,Guadalupe,Nuevo León,"Valle San Rafael, Misión del Valle, Emiliano Zapata (Fomerrey 18), Villa Española, La Floresta, Nuevo San Rafael",$249.00,MERCADOLIBRE
1245,67120,1,519.0,1.0,25.71551111111111,-100.2775,Guadalupe,Nuevo León,"Residencial Minerva, Nueva Libertad, La Luz, Leon XIII, Hércules, Adolfo Prieto Sector 2, Adolfo Prieto Sector 3, América Obrera, Adolfo Prieto",$519.00,MERCADOLIBRE
1246,67150,1,389.0,1.0,25.705628571428573,-100.22598571428571,Guadalupe,Nuevo León,"Residencial Azteca, Nueva Exposición, Azteca INFONAVIT, Rincón de la Azteca, Azteca, Las Canteras, José María Morelos",$389.00,MERCADOLIBRE
1247,67160,1,349.0,1.0,25.7591,-100.3048,Guadalupe,Nuevo León,"Riberas del Río, La Joya INFONAVIT 3er. Sector, La Joya INFONAVIT 2do. Sector, La Joya INFONAVIT 1er. Sector",$349.00,MERCADOLIBRE
1248,67170,4,777.0,2.0,25.73404,-100.23934,Guadalupe,Nuevo León,"Progreso, Camino Real, Mirasol, 20 de Noviembre, 15 de Mayo",$777.00,MERCADOLIBRE
1249,67173,1,552.0,1.0,25.8096,-100.2924,Guadalupe,Nuevo León,"Pedregal Contry, Rincón Colonial la Silla, Contry los Nogales, Contry la Costa, Contry la Escondida, Rincón de la Primavera, Contry la Silla, Punta Contry",$552.00,MERCADOLIBRE
1250,67174,4,813.0,3.0,25.79714545454545,-100.28451818181816,Guadalupe,Nuevo León,"Rincón del Contry, Atoyac de Álvarez, Villa Pastora, Valle del Contry, Riberas del Contry, Bosques del Contry, Puesta del Sol, Contry Sol, Bosques de la Pastora, 25 de Noviembre, Las Águilas",$813.00,MERCADOLIBRE
1251,67182,1,251.0,1.0,25.652963636363637,-100.21242727272728,Guadalupe,Nuevo León,"El Peñón, Privada Vicente Ferrer, Encino de la Silla, 23 de Noviembre, Arboledas de la Silla, Cañón de la Silla, Colinas de Guadalupe, Colinas de la Silla, Guadalupe Chávez, Almaguer, Morenita Guajardo",$251.00,MERCADOLIBRE
1252,67194,1,838.0,1.0,25.7191,-100.2858,Guadalupe,Nuevo León,"Rincón de la Sierra, Nosara Residencial, Privadas del Rey, Portales de la Silla, Molino del Rey, Portales de la Silla 2do. Sector, Colinas del Rey, Bosques del Rey, México 86",$838.00,MERCADOLIBRE
1253,67250,1,299.0,1.0,25.625733333333333,-100.10916666666668,Juárez,Nuevo León,"Benito Juárez Centro, Hacienda Santa Lucia, Hacienda San José",$299.00,MERCADOLIBRE
1254,67254,1,799.0,1.0,25.6436,-100.0633,Juárez,Nuevo León,"Mirador de la Montaña, Real de San Jose, Lomas Del Sol, Villas de San Juan, La Ciudadela Sector Real San José, Los Alcatraces, Riberas de la Morena, Villas de San Jose, Rinconada San Juan",$799.00,MERCADOLIBRE
1255,67262,1,779.0,1.0,25.625125,-100.0848875,Juárez,Nuevo León,"Colinas de San Juan, Santa Lidia, El Nido, Residencial la Morena, La Luz, San Jose, Santa Maria, Ismael Flores",$779.00,MERCADOLIBRE
1256,67300,1,299.0,1.0,25.4716,-100.1595,Santiago,Nuevo León,"Huajuquito O los Cavazos, Los Rodriguez",$299.00,MERCADOLIBRE
1257,67303,1,271.0,1.0,25.42478,-100.18984,Santiago,Nuevo León,"San Andres, El Barro, El Ranchito, El Barrial, El Cerrito",$271.00,MERCADOLIBRE
1258,67328,1,349.0,1.0,25.38066,-100.1421,Santiago,Nuevo León,"Raul Caballero Escamilla, San Jose Sur, Bosque de San Pedro, San Pedro El Álamo, Santa Tais",$349.00,MERCADOLIBRE
1259,67350,1,359.0,1.0,25.30758666666667,-99.97268,Allende,Nuevo León,"Eduardo Livas Villareal, Baudilio Silva, Hacienda Valle Real, Sección Diego Lopez, Los Barros Sección, Sección Centro, Elverdin Azahares, Sección Buenavista, Sección los Álamos, Sección Zaragoza, Sócrates Rizo (Valle de los Duraznos), Valle los Naranjos, Los Perales, Eduardo A Elizondo, Rio Ramos, Colinas de Allende, Santa Engracia, Sección Juárez, Valle Dorado, Benito Juárez, El Vergel, Independencia, Valle de los Álamos, Alfonso Martinez Dominguez, Popular, Los Maestros, Los Encinos, San Javier, Raul Caballero, Nuevo Repueblo",$359.00,MERCADOLIBRE
1260,67353,1,59.0,1.0,25.300600000000003,-99.97375,Allende,Nuevo León,"El Porvenir, Paso Hondo, Los Sabinos, El Cerrito",$59.00,MERCADOLIBRE
1261,67484,1,1599.0,1.0,25.440484210526314,-99.99642631578948,Cadereyta Jiménez,Nuevo León,"Villa Luz, Marin, Santa Cecilia, Valles Del Rey, José O. Martinez Secc. B, Residencial Jardines de Compostela, Residencial Paraíso, Salinas de Gortari, Ignacio Allende, San Moisés, Alberos, Jardines de Capellania, Valle de Cadereyta, Praderas de Cadereyta, Jose Luis Lozano, José O. Martinez Secc. A, INFONAVIT Jerónimo Treviño, INFONAVIT Arboledas, Fidel Velázquez","$1,599.00",MERCADOLIBRE
1262,67500,1,419.0,1.0,25.1789,-99.8523,Montemorelos,Nuevo León,Montemorelos Centro,$419.00,MERCADOLIBRE
1263,67780,1,369.0,1.0,24.8509,-99.5397,Linares,Nuevo León,"Villaseca, Zaragoza, Solidaridad",$369.00,MERCADOLIBRE
1264,68000,9,1737.0,3.0,17.0654,-96.7236,Oaxaca de Juárez,Oaxaca,Oaxaca,"$1,737.00",MERCADOLIBRE
1265,68020,1,429.0,1.0,17.1034,-96.7063,Oaxaca de Juárez,Oaxaca,"Volcanes, Ampliación Volcanes",$429.00,MERCADOLIBRE
1266,68040,1,369.0,1.0,17.124966666666666,-96.73916666666668,Oaxaca de Juárez,Oaxaca,"Xochimilco, Rincón del Acueducto, Lomas de la Cascada, La Loma, La Cascada, Diaz Ordaz",$369.00,MERCADOLIBRE
1267,68070,1,183.0,1.0,17.10154,-96.72234,Oaxaca de Juárez,Oaxaca,"Guelaguetza, Luis Jiménez Figueroa, Victoria, Azucenas, La Paz",$183.00,MERCADOLIBRE
1268,68125,1,409.0,1.0,16.9892,-96.74,Oaxaca de Juárez,Oaxaca,"Valle Esmeralda, Satélite, Paraje Campo Chico, Jardines del Valle, Valle de Los Lirios",$409.00,MERCADOLIBRE
1269,68244,1,429.0,1.0,17.191233333333333,-96.84353333333333,San Andrés Zautla,Oaxaca,"Alemán Zautla, San Andrés Zautla, San Isidro Zautla",$429.00,MERCADOLIBRE
1270,68250,1,299.0,1.0,17.162875,-96.818425,Soledad Etla,Oaxaca,"Soledad Etla, Matadamas, Estanzuela, El Sabino",$299.00,MERCADOLIBRE
1271,68310,1,299.0,1.0,18.067866666666667,-96.11571666666669,San Juan Bautista Tuxtepec,Oaxaca,"Santa Fe, Maria Luisa, Emiliano Zapata, El Reposo, El Reencuentro, La Piragua",$299.00,MERCADOLIBRE
1272,68370,1,519.0,1.0,18.07876,-96.13018,San Juan Bautista Tuxtepec,Oaxaca,"Maria Eugenia, Los Ángeles, INFONAVIT Jorge L. Tamayo, Costa Verde, FOVISSSTE Costa Verde",$519.00,MERCADOLIBRE
1273,68375,1,749.0,1.0,18.05673333333333,-96.09096666666666,San Juan Bautista Tuxtepec,Oaxaca,"Residencial del Sur, El Santuario, El Trigal, Tuxtepec Dorado, El Diamante, 5 de Febrero",$749.00,MERCADOLIBRE
1274,69000,1,529.0,1.0,17.8272,-97.7894,Heroica Ciudad de Huajuapan de León,Oaxaca,Heroica Ciudad de Huajuapan de León Centro,$529.00,MERCADOLIBRE
1275,69700,1,669.0,1.0,17.223152631578944,-98.04253157894736,Santiago Juxtlahuaca,Oaxaca,"Progreso, Lázaro Cárdenas, Guadalupe, Santo Domingo, San Florencio, Los Pinos, Aviación, La Soledad, Las Pilas, La Esperanza, San Pedro El Alto, Del Maestro, Santo Niño de Atocha, Primero de Julio, Las Américas, Santiago Juxtlahuaca Centro, Santa Cruz, San Pedro El Bajo, 95 Batallón de Infantería",$669.00,MERCADOLIBRE
1276,70040,1,149.0,1.0,16.404825000000002,-95.055225,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,"Progreso, Rodrigo Carrasco, Enrique Liekens, 8va. Sección",$149.00,MERCADOLIBRE
1277,70110,4,828.0,2.0,16.577314285714287,-95.09834,Ciudad Ixtepec,Oaxaca,"Niza Luba, San Antonio, La Candelaria, Alejandro Cruz, Rubén Valencia, Sección 2a, Sección 3a, Sección 4a, Sección 6a, Tito Enriquez, Facundo Zarate, Picacho Sur, Tepalcates, Infonavit, Zona Residencial Militar, Ciudad Ixtepec Centro, De los Doctores, Picacho Norte, Raymundo Melendez, Nuevo Amanecer, Sección 1a, San José, Brena Torres, Emiliano Zapata, Benito Juárez, La Soledad, Los Pinos, Nueva Esperanza, Bini Ni Rusidi, Sección 5a, Estación, Heberto Castillo, Moderna, Los Laureles, San Jerónimo",$828.00,MERCADOLIBRE
1278,70190,1,375.0,1.0,16.28944285714286,-94.19614285714286,Chahuites,Oaxaca,"Jardín, Guadalupe, Barrio Guachaco, Chahuites Centro, San Antonio, San Isidro, Tercera Sección",$375.00,MERCADOLIBRE
1279,70330,1,529.0,1.0,16.970579999999998,-95.1062,San Juan Guichicovi,Oaxaca,"San Juan Guichicovi, El Chocolate, El Ocotal, Encinal Colorado, Pachiñe Encinal",$529.00,MERCADOLIBRE
1280,70420,1,429.0,1.0,17.0298,-96.5193,Teotitlán del Valle,Oaxaca,Teotitlan Del Valle,$429.00,MERCADOLIBRE
1281,70610,4,499.0,2.0,16.18365,-95.2155375,Salina Cruz,Oaxaca,"Aviación, Emiliano Zapata, Vicente Guerrero, Hugo Mayoral, Miguel Hidalgo Oriente, Monte Alban, Miguel Hidalgo Poniente, El Mirador",$499.00,MERCADOLIBRE
1282,70620,1,379.0,1.0,16.2128,-95.2036,Salina Cruz,Oaxaca,"Refinería, Carlos G. Flores, Petrolera",$379.00,MERCADOLIBRE
1283,70760,1,379.0,1.0,16.299210638297872,-95.29283191489364,Santo Domingo Tehuantepec,Oaxaca,"Alejandro Cruz Martínez, San Antonio, Pearson, Flor de Azalea, Tagolaba, El Jordan, El Zapotal, Siglo XXI, Villas Del Sol, Vixhana, Sección 4a de Santa Cruz Togolaba, Guiengola, Lieza, Lopez Portillo, La Raza, 23 de Noviembre, Sección Corona, La Ladrillera, Sección 3a de Santa Cruz Togolaba, Infonavit Sandunga, El Guayacán, Santa Cruz Togolaba, El Pitayal, Santo Domingo Tehuantepec Centro, Las Pilas, Guichivere, Las Tejas, Santa Elena, Santa Maria, Benito Juárez, 15 de Septiembre, San Jerónimo, San Luis Rey, El Cairo, 19 de Marzo, San Jacinto, San Pablo, La Soledad, Los Tamarindos, Las Flores, La Noria, San Sebastián, San Juanico, Industrial, Emiliano Zapata, Jalisco, El Cerrito",$379.00,MERCADOLIBRE
1284,70786,1,299.0,1.0,16.301650000000002,-95.1006,San Blas Atempa,Oaxaca,"20 de Noviembre, San Marcial, Dr. Génico, San Blas Atempa Centro",$299.00,MERCADOLIBRE
1285,70900,1,299.0,1.0,15.726694444444442,-96.47379444444444,San Pedro Pochutla,Oaxaca,"Laborillo, Barrio San Agustín, Siloe 4a Sección, Unión y Progreso 1a Sección, Chapingo, La Mina, Mendillo 1a Sección, Laguna Seca 4a Sección, San Pedro Pochutla Centro, Sección 3a, Sección 4a, Joverito 4a Sección, Barrio Chubasco, Barranquilla 4a Sección, Sección 2a, Nuevo Chapingo 1a Sección, Sección 1a, La Guayabita",$299.00,MERCADOLIBRE
1286,70938,1,669.0,1.0,15.855126923076922,-97.00407692307692,Santa María Colotepec,Oaxaca,"Arroyo del Bajo, Comunidad Ecológica Punta de Zicatela, Barra de Navidad, Quebrantahueso, El Vitonchino, Colonia Nuevo Amanecer, Loma Bonita, Totolápam, El Porvenir, Aguaje de León, Arroyo del Zapote, La Quebradora (La Bomba), Los Vargas, El Camarón, La Ceiba, El Malucano, Los Naranjos (Los Naranjos Uno), Punta de Zicatela, El Banco, Aguaje Ramírez, Ventanilla, La Barra de Colotepec, Las Garrochas, La Nopalera, Laguna Encantada, Marinero",$669.00,MERCADOLIBRE
1287,71230,1,399.0,1.0,17.03963125,-96.75825,Santa Cruz Xoxocotlán,Oaxaca,"Independencia, Palestina, El Paredón, Los Ángeles, Francisco Villa, Santa Cruz Xoxocotlán, Lomas de Nazareno, San Miguel Arcángel, Esquipulas Xoxo, La Floresta, Ayuuc Mexi, Arboledas A Zaachila, Los Pinos I, Los Pinos II, Pirámides, Villas Del Bosque",$399.00,MERCADOLIBRE
1288,71260,4,1016.0,2.0,17.0086,-96.70442,San Agustín de las Juntas,Oaxaca,"San Agustin de las Juntas, Paraje Loma del Santo, Infonavit, Paraje el Cerritos, El Tablón","$1,016.00",MERCADOLIBRE
1289,71320,1,529.0,1.0,17.0583,-96.676,San Sebastián Tutla,Oaxaca,"San Sebastián Tutla, Mayorazgo, Ricardo Hernandez Casanova, Rocío",$529.00,MERCADOLIBRE
1290,71700,1,134.0,1.0,16.2376,-97.7758,Santiago Jamiltepec,Oaxaca,Jamiltepec Centro,$134.00,MERCADOLIBRE
1291,71705,4,373.0,2.0,16.2021,-97.7852,Santiago Jamiltepec,Oaxaca,Aviación,$373.00,MERCADOLIBRE
1292,71900,4,998.0,2.0,16.26476,-97.27457,Santa Catarina Juquila,Oaxaca,"La Asunción, San Nicolás, Juquila, Santa Catarina Juquila, 3 de Mayo, San Francisco Ixpantepec, De Jesús, San José Ixtapan, Yolotepec, Grande",$998.00,MERCADOLIBRE
1293,71980,1,479.0,1.0,15.9175,-97.0407,San Pedro Mixtepec -Dto. 22 -,Oaxaca,Puerto Escondido Centro,$479.00,MERCADOLIBRE
1294,71984,1,429.0,1.0,15.901766666666669,-97.11015333333332,San Pedro Mixtepec -Dto. 22 -,Oaxaca,"Sector Juárez, Sector Reforma D, La Playa, Costa del Sol, Caminero, Agua Marina, Libertad, Palmeras, Sector Reforma, Costa Chica, Granjas de Pescador, Las Palmas, Esperanza, Los Mangales, Los Mangos",$429.00,MERCADOLIBRE
1295,72000,1,155.0,1.0,19.0479,-98.1907,Puebla,Puebla,"San Francisco, Centro",$155.00,MERCADOLIBRE
1296,72060,1,399.0,1.0,19.0463,-98.21083333333333,Puebla,Puebla,"Las Pozas, Villa Posadas, Real del Monte",$399.00,MERCADOLIBRE
1297,72070,1,389.0,1.0,19.0624375,-98.220175,Puebla,Puebla,"S.A.R.H., Quetzalcoatl, Valle Dorado, Rancho Colorado, Aquiles Serdán, Plaza San Pedro, Las Hadas Mundial 86, Nueva Aurora Popular",$389.00,MERCADOLIBRE
1298,72090,1,289.0,1.0,19.04478888888889,-98.21008888888888,Puebla,Puebla,"Dos Arbolitos, Zona Esmeralda, Residencial las Fuentes, Villa San Alejandro, Jesús García, San Matías, Barrio San Sebastián, La Providencia, Tierra y Libertad",$289.00,MERCADOLIBRE
1299,72100,4,1347.0,1.0,19.097748,-98.218836,Puebla,Puebla,"San Cristóbal Caleras (Tulcingo), Del Valle, Une Movimiento Sindical, Independencia Caleras, Del Valle (San Jerónimo Caleras), Rinconada San Jerónimo Orquídeas, Secc. Bugambilias (San Jerónimo Caleras), Magnolias, La Covadonga, Loma Bonita, Agrícola Ignacio Zaragoza, Guadalupe Caleras, Lomas Coyopotrero, San Jerónimo Caleras, San Jerónimo, Los Cipreses, San José la Cañada, FOVI, Loma Real, Colorines, Campestre Covadonga, Rinconada San Jerónimo Jazmín, El Roble I, El Jazmín, La Guadalupana","$1,347.00",MERCADOLIBRE
1300,72120,4,1837.0,2.0,19.077,-98.24651,Puebla,Puebla,"Villas el Encanto I, Los Arcos Santa Cruz, Centro Cruz del Sur, INFONAVIT Hermenegildo J. Aldana, Independencia, La Vega, Villas el Encanto II, Ignacio Romero Vargas, Miguel Abed, San José Guadalupe","$1,837.00",MERCADOLIBRE
1301,72130,1,499.0,1.0,19.066053333333336,-98.22312,Puebla,Puebla,"Francisco I. Madero, Residencial los Álamos, Residencial Privanza, La Gloria II, La Gloria I, Patriotismo, Obrera Textil José Abascal, Las Alamedas, La Ahogada, Villa Madero, Puerta de Hierro, Los Laureles, Jacarandas, San Carlos, La Libertad",$499.00,MERCADOLIBRE
1302,72150,1,489.0,1.0,19.06731,-98.2516,Puebla,Puebla,"Independencia, Campestre el Paraíso, Los Viveros, Villas los Viveros, Club Britania, Villas Cruz del Sur, Villas el Navarriego, Britania, Arboledas del Paraíso, Cipreses  Zavaleta, Del Farol, Humbolt, Los Arrayanes, Residencial Ex-Hacienda de Zavaleta, Rincón San José del Puente, Santa Cruz Buenavista, San José del Puente, Jardines de Zavaleta, Rinconada Santa Cruz, Rinconada de los Viveros",$489.00,MERCADOLIBRE
1303,72160,4,891.0,2.0,19.05972,-98.23128,Puebla,Puebla,"Reforma, La Paz, Plaza Reforma, Reforma Sur (La Libertad), Ampliación Reforma",$891.00,MERCADOLIBRE
1304,72180,4,258.0,2.0,19.04615,-98.236375,Puebla,Puebla,"Nueva Antequera, Belisario Domínguez, Providencia las Ánimas, Las Animas Santa Anita",$258.00,MERCADOLIBRE
1305,72240,1,1049.0,1.0,19.066425,-98.1778,Puebla,Puebla,"Plaza Loreto, Los Pinos, Adolfo López Mateos, Vicente Budib","$1,049.00",MERCADOLIBRE
1306,72310,9,1847.0,3.0,19.069994736842105,-98.16640526315788,Puebla,Puebla,"Villa Frescura VI, Villas Real Campestre II, San Baltazar la Resurrección, Bosques del Pilar, Real Campestre, Real del Bosque, Militar Plaza Amalucan II, Lumbreras de Amalucan (Jardines), INFONAVIT Bugambilias, INFONAVIT Bosques San Sebastían, INFONAVIT Amalucan, Hacienda los Capulines II, Hacienda los Capulines I, Bosques San Sebastián, Bosques de Amalucan 2da Sección, Bosques de Amalucan 1ra Sección, Bosques de Amalucan, Del Valle, Plazas Amalucan","$1,847.00",MERCADOLIBRE
1307,72314,1,349.0,1.0,19.0608,-98.1425,Puebla,Puebla,San Antonio Abad,$349.00,MERCADOLIBRE
1308,72350,1,399.0,1.0,19.0327,-98.1479,Puebla,Puebla,"Unidad y Progreso, Gonzalo Bautista O´Farril, Rosales 1a. Sección, Rosales 2a. Sección, Unidad San Ángel (San Salvador Ch.), Hermosa Provincia, Puente Bravo, Pedregal, Lomas de Chapultepec, Los Álamos Toltepec, Villa de Reyes",$399.00,MERCADOLIBRE
1309,72370,1,319.0,1.0,19.038666666666668,-98.17413333333332,Puebla,Puebla,"Humboldt Norte, Miguel Alemán, Humboldt Sur, Agrícola Resurgimiento, La Gloria, Miguel Negrete",$319.00,MERCADOLIBRE
1310,72390,1,398.0,1.0,19.025,-98.13259999999998,Puebla,Puebla,"Francisco Javier Clavijero, El Encinar 1ra. Sección, El Encinar 2a. Sección",$398.00,MERCADOLIBRE
1311,72410,1,299.0,1.0,19.048092307692308,-98.21762307692308,Puebla,Puebla,"Residencial la Encomienda de la Noria, Barrio de Santiago, INFONAVIT 12 de Mayo de 1918, Nueva del Carmen, Torre Las Ánimas, San Miguel Las Pajaritas, Granjas Atoyac, Benito Juárez, Los Volcanes, El Águila, La Noria, Gustavo Díaz Ordaz, Rivera de Santiago",$299.00,MERCADOLIBRE
1312,72464,1,999.0,1.0,19.005144444444444,-98.23416666666668,Puebla,Puebla,"El Saucedal, Vanguardia Magisterial, UEMAC, Rincón de los Cipreses I, Mateo Sección San José Maravillas, INFONAVIT Mateo de Regil Rodríguez, Geovillas la Vista, Ex-Rancho Vaquerías, El Encanto",$999.00,MERCADOLIBRE
1313,72477,1,349.0,1.0,18.9989,-98.2135,Puebla,Puebla,Loma Linda,$349.00,MERCADOLIBRE
1314,72490,4,468.0,2.0,18.992981818181818,-98.23008181818182,Puebla,Puebla,"San Ramón 4a Sección, San Ramón 2a Sección, San Ramón 1a Sección, Lomas del Sol 2, S.U.T.E.R.M., Unidad Antorchista, Villas Diamante II, Villas el Ensueño, El Triunfo, Villas del Sol, Rincón de los Cipreses, Los Limones, Guadalupe Hidalgo, Luis Donaldo Colosio, Villas San Antonio IV, San Ramón 3a Sección, Villas Perisur, Felipe Carrillo Puerto, Lomas de Castillotla, Regina, Nueva Democracia, Marbella, Magisterial Periferico Sur, Luna, Los Cerezos, Granjas Puebla, Lomas de San Valentín, Lomas del Sol, Lomas de Atoyac, La Giralda, La Chispa, Joyas del Sur, INFONAVIT Fuentes de San Bartolo, INFONAVIT Agua Santa, Hacienda el Cobre 3a. Sección, Hacienda el Cobre, Hacienda del Sur II, Hacienda del Sur, Nuevo Plan de Ayala, Geovillas del Sur, Cabañas de Santa María, Antigua Hacienda, Ampliación Unión Antorchista, 2a. Ampliación Unión Antorchista",$468.00,MERCADOLIBRE
1315,72494,1,299.0,1.0,18.976341666666663,-98.21968333333332,Puebla,Puebla,"3ra Ampliación Guadalupe Hidalgo, Concepción Sur, Chapulco, San José Chapulco, San Alfonso, Victor Puebla, Pedregal de Guadalupe Hidalgo, Los Héroes de Puebla II, Hacienda San José II, Hacienda San José 3a. Sección, Hacienda el Cobre 2a. Sección, Ex-Hacienda Chapulco",$299.00,MERCADOLIBRE
1316,72530,1,379.0,1.0,19.0441,-98.1901,Puebla,Puebla,"Anzures, Puebla, La Tarjeta, Plaza Dorada, El Mirador, El Carmen, Ladrillera de Benitez",$379.00,MERCADOLIBRE
1317,72543,1,899.0,1.0,19.0184,-98.1894,Puebla,Puebla,Alseseca,$899.00,MERCADOLIBRE
1318,72570,4,966.0,2.0,19.008,-98.19783333333334,Puebla,Puebla,"La Hacienda, Coronel Miguel Auza, Jardines de San Manuel",$966.00,MERCADOLIBRE
1319,72587,1,299.0,1.0,19.0271,-98.1985,Puebla,Puebla,"INFONAVIT San Jorge, La Mora, San Jorge II, Granjas San Isidro",$299.00,MERCADOLIBRE
1320,72589,1,1149.0,1.0,19.0011,-98.2067,Puebla,Puebla,"Universidades, Villa Universitaria","$1,149.00",MERCADOLIBRE
1321,72590,16,2876.0,4.0,18.964576923076923,-98.22497692307692,Puebla,Puebla,"Universitaria, San Miguel, San José Carpintero, Las Glorias, Arboledas de San Ignacio, Bosques de los Héroes, Hacienda San José Chapulco, INFONAVIT Luis N. Morones, Los Héroes de Puebla, Villas Periférico, Los Tenores, Universidad, Barrio de Arboledas","$2,876.00",MERCADOLIBRE
1322,72640,16,1236.0,4.0,19.1092,-98.3279,Juan C. Bonilla,Puebla,San Mateo Cuanala,"$1,236.00",MERCADOLIBRE
1323,72669,1,309.0,1.0,19.103,-98.316,Juan C. Bonilla,Puebla,Ometoxtla,$309.00,MERCADOLIBRE
1324,72670,1,152.0,1.0,19.136,-98.30565,Coronango,Puebla,"Santa María Coronango, San Antonio Mihuacan",$152.00,MERCADOLIBRE
1325,72700,9,1735.0,3.0,19.0836,-98.2631875,Cuautlancingo,Puebla,"Fuentes del Molino, La Joya, Villas el Marqués, San Juan Cuautlancingo Centro, Xalatla, Residencial Anturios, México-Puebla, Fuentes del Molino Sección Arboledas","$1,735.00",MERCADOLIBRE
1326,72735,1,118.0,0.0,19.080431428571423,-98.25775142857142,Cuautlancingo,Puebla,"Cemanti, Proyecto 15, Ciruelos, La Trinidad Bello Horizonte, Integra, El Palacio de Bello Horizonte, Liquidambar, La Fuente, El Ensueño, Morillotla Zavaleta, Macopilli, Villa de Zavaleta I, Malinali, Viva II, Viva H 1998, Villas Xochitl, Villas Quetzalcoatl, Villas Palermo, Villas de Santiago II, Villas Chautenco, Villas Capri, Villa de Zavaleta II, Pylsa 30, Olin, Desarrollo Habitacional el Arcángel, Bello Horizonte, Villas Citlali, Villas San Carlos, Villas de Morillotla, Villas de Santiago, Hacienda Zavaleta, Santa Cecilia, Xel-hua, Viva III, Diamante",$118.00,MERCADOLIBRE
1327,72750,9,1066.0,2.0,19.07707272727273,-98.30800909090908,San Pedro Cholula,Puebla,"Residencial la Carcaña, San Pablo Tecamac, San Sebastián Tepalcatepec, Geovillas el Campanario, Bosques de Saint Germain, La Cañada, Santa Bárbara Almoloya, San Miguel, Rincón de Santa Bárbara, San JuanTlautla, José Ángeles","$1,066.00",MERCADOLIBRE
1328,72760,1,169.0,1.0,19.061746153846155,-98.31088461538462,San Pedro Cholula,Puebla,"Santiago Mixquitla, De Jesús, Los Pinos, Cholula de Rivadabia Centro, Villas San Diego, Santiago Cholula INFONAVIT, San Francisco Cuapan, Rincón de la Arborada, Esmeralda, San Gregorio Zacapechpan, Florencia, San Agustín Calvario, Cholula",$169.00,MERCADOLIBRE
1329,72768,1,379.0,1.0,19.0803,-98.29731111111111,San Pedro Cholula,Puebla,"Bosques de Granada, Arcoiris, Campestre Arcoiris, Cañada de Santiago, Atitla, San Diego los Sauces, Del Bosque, Jardines San Diego, Jardines de San Diego 2da. Sección",$379.00,MERCADOLIBRE
1330,72770,9,1233.0,3.0,19.058316666666663,-98.32428333333333,San Pedro Cholula,Puebla,"Jesús Tlatempa, Villas Paraíso, Llanos de Jesús Tlatempa, Lázaro Cárdenas, Santa María Acuexcomac, Casas Yeran","$1,233.00",MERCADOLIBRE
1331,72775,1,569.0,1.0,19.067742857142857,-98.28254285714286,San Pedro Cholula,Puebla,"Residencial Torrecillas, Villas Jardines, Santiago Momoxpan, Camino Real, Villa Manantiales, Cipreses de Santiago, Ampliación Momoxpan",$569.00,MERCADOLIBRE
1332,72810,9,1477.0,3.0,19.04729,-98.29435,San Andrés Cholula,Puebla,"Centro, Santa Catarina, Las Américas, Futura, El Puente, La Alfonsina, Lumaha, Aztlán, La Aureola, Bertha, Santo Niño, De la Santísima, Santa María, Villa Roma, San Andrés Cholula, Zona de Profesores, Santa Teresa, Santiago Xicohtenco, San Juan Aquiahuac, San Miguel","$1,477.00",MERCADOLIBRE
1333,72814,1,469.0,1.0,19.0548,-98.27778888888888,San Andrés Cholula,Puebla,"El Barreal, San Andrés, Almanares Cholollan, Jardines de los Cipreses, Joyas Arqueológicas, Quetzalli, Residencial Barrio Real, Rincón de las Américas, Santa Emma",$469.00,MERCADOLIBRE
